LABEL,TEXT
TRUE,"When you have an entire citizenry that has been raised to hate unto death their families their neighbors and each other then anybody with a brain in their heads is deemed ""different"" -- and not in the good way. Our entire society is based upon hate. Our government is based upon hate. Our entire public school system is nothing but a battleground controlled by hate and a hatred that is enforced by bullies. Knowledge is power. Knowledge is the only thing that will save you. The best education is the only route to go; and it isn't in a public school system. 	"
FALSE,"Kudos for Josh Powell for his voyage and for his reaching out a helping hand and heart and brain to his brothers and sisters. I know one family that have very successfully home taught their children -and can vouch for the basic intelligence and content knowledge of their children-but I also recognize thta not all such efforts are succesfull 	Josh's case is different and he deserves lot of credit and recognition for his uphill voyage and especially for reaching out to help his brothers and sisters 	""I was more than somewhat dismayed at reading all the """"usual"""" infighting by commentatorswho went right for the left/right divide that we collectively choose to use on our comments- ""	"
FALSE,Anyone that would force a person to use a public school when they want to use a private school is a bad person. If you really want to improve public education stop treating it as an institution and start treating it as a business. Institute school vouchers where the money to educate each child goes with the child from school to school. If I pull my child from Edison Elementary they lose the funding for my child. The funding would then go to whatever public school I choose. Additionally If I choose to send my kid to private school I get a school voucher worth up to 50% of the amount to educate a child in a public school (ie. public school costs $10K per child per year property tax refund max = $5K) since my property taxes would then be wasted on a system I don't support. When a school discovers that poor performance can cost the school funding and possibly cost people their jobs you'll see a turn around and responsiveness to parents in short order.
TRUE,yes go to a public school so they are able to brain wash your kid into believing that homosexuality is normal and abortion is a good thing. 	
FALSE,Let the parent have the 20.000 in tax dollars to chose the school they want their kid to attend and we wouldn't even need home schools.
TRUE,I sent my children to Catholic school because I wanted them to get reenforcement about their Catholic upbringing plus I wanted them to have the freedom to celebrate the Catholic religious days including Christmas and Easter....Happy Holiday is not Christmas or Easter.  Christmas is the celebration of Jesis' birth and the public schools in Lakewood did not allow a nativity scene to be displayed or religious songs to be sung at the Christmas concert.  Easter is the celebration of Jesus' ressurection and the public schools in Lakewood did not allow a crucifix to be displayed.    I wanted my children to be in a loving and religious environment with religious FREEDOM!! 	
TRUE,"If you want your child to receive the best education they can get send them to a private/parochial school. If you want them to have more diverse co- and extracurriculars and go to a school where you don't have to pray for 10 minutes each day or have to attend mass on occasion send them to a LARGER public school. There is such a thing called ""Advanced Placement"" offered in both types of schools for the more gifted students."
FALSE,come on comrads we must all support the state schools	
TRUE,It sounds like this liberal writer equates good parenting with being a bad person. Perhaps she'd rather us all sign over our children to the state. Imagine how wonderful the world would be when all our children are poorly educated. 	
TRUE,Writers have a responsibility to be unbiased.  Public school has shortened hours and the school year in Orange County CA.   I send my son to a Catholic School and last year I saw what they were doing. Far better than when I was at that grade and far better than the local public school.    This writer is not thinking.   We all want our children to get a good education. 	
TRUE,There is no education in public schools any more! The government teachers unions and political correctness has killed them. If you want you children to get a good education private is the only way to do it! And no I don't feel guilty when I vote no on tax increases for their budget. Throwing good money after bad never works. Just look at how our government is run now. Most wasteful in history! 	
TRUE,"Sorry folks...the ""bad parent"" argument is completely insane !  Cute title though - certainly stirred up a response.  Why would you ""risk"" your child's ability to be resilient & 'probably' do ok in a crappy school - when you can improve your odds and start the race in a better place - with better tools ? That reminds me of when Unions pushed their people to ""only drive American made cars"" - even though they sucked !  Sorry dudes...make better products - and ""they"" will come !  American car companies got a SHOCK that forced them to step up their game - or become irrelevant and they got better because of it.  So too should the public school systems find ways to create better students...or close the doors.  Now don't get me wrong...there are ""A LOT"" of VERY legitimate reasons ""why"" most public school systems suck and I think there's definitely a HUGE crisis - particularly in the lower socio-economic areas.  I'd just rather focus a bit more deeply on the root causes of the crisis (lack of resources cookie-cutter teaching approaches crowded rooms ill-equipped teachers disengage parents doctored / 'standardized' testing...etc) - rather than the consequences of the problem.  If I had to pick one potential 'private school bad parent' opportunity to watch out for though it'd be more around the awareness of privilege. When private school kids were raised to think ""I pulled myself up by my bootstraps - and so should everyone else"" (...Mr./Mrs poor person) - they're being blind to the opportunities they had.  I think the ""private"" education community (generally speaking...) with all of that 'great' education could benefit from a bit more education around cultural competency.  It saddens me  that many 'educated' folks have only skin-deep understanding of the very significant & often debilitating impact a poor education (and all of its associated context) has. That can lead to an insensitive and often unrealistic 'solution' to the education problem.  Individual efforts get the focus & praise....and 'group privilege' becomes invisible - so the 'symptoms' argument continues.  Bummer... 	"
FALSE,This young man and likely his siblings are victims of an intent gone wrong.	
TRUE,"Maybe if Ms. Benedikt  look at the way Public Schools teach she would understand why we send are kids to Private Schools. Our Public Schools are broken and have been for some time. To much government administration and other factors have made our Public Schools nothing more than baby setter. It looks to me that Ms. Benedikt and others in the public school system are  part of the problem. Not the solution. Its time to get back to the three ""R"". And get government out of the are school system. Maybe then we wouldn't have to put our kids in a private school. 	"
TRUE,Modern public education system = moron factories.   Managed & taught by unaccountable fools (thanks teacher unions). Funded by corrupt moron politicians. 	
FALSE,I believe I support public schools with my wasted tax dollars.	
FALSE,"...And another thing...   Let's look at the 'flavor of the day' argument raising the minimum wage at McDonalds. I never eat at Mc. D's so I will use B.K.--(and I only eat there a few times a year-I'm in my 50's). But anyway if a Whopper costs $3.00...and I don't remember if that's high or not...but the point is if B.K. has to raise what they're paying the 'kids' working the broiler  from $7.50 to $15.00 bucks...the price of the Whopper will now have to be doubled to $6.00 (as well as many other menu items) to cover paying the workers twice as much. Point is  simple economics dictates certain things in a free market. With school systems it's taxes. I pay an exorbidant amount of school tax where I live and DON'T have any kids. Yet I'm paying for everybody elses children to get their ""free"" education. Those who have kids and can afford it will pay AGAIN to send their students to a private school to get the kind of education they believe they deserve but probably WON'T get at a 'government school' . In fact people with money to spare having to spend TWICE as much for education (their kids at a private school...and everyone elses at the public school) is just as big a waste of money as paying the local 19 year old fry-cook $20. bucks an hour. I would rather have him get his usual $8. dollars/hr. and only have to pay $2. bucks for  the frys. Then I can use the other $2. bucks to buy something else...or apply it to my overly high school taxes...or apply it to the private school bill that will be coming soon. Or better yet...how about I get a voucher for $3000. instead of a tax bill and use that money to off-set the private school bill? I'll bet then I could even find an extra $2. bucks in my wallet to get an order of frys on the way home from my long work day !   You see it's ALL RELATED !!"
TRUE,I don't know about the rest of Virginia but in Northern Virginia we have excellent public schools. The public schools are not churches and that seems to be the problem for some. There are many parents who attend my church who send their children to public schools to attain essential knowledge that they will need to find a job or go on to college. They also ensure that their children are trained in the Christian faith. It truly is not fair to deny children an education that they need to make their way in the world. Protecting them from heathen children is not a viable strategy. Once they start working or going to college they are going to be subjected to the reality of the secular world we live in and it is better to prepare them for dealing with that fact before they are 18 years old.
TRUE,"No you are not a ""bad"" person if you send your kids to private school.  Most public schools cannot handle really ""bright"" kids.  This is especially true at the elementary school level where they have to teach to the middle at best and the lower achieving kids most of the time.  Why?  They have to teach to the test so their focus is making sure their kids will pass the standardized tests that are given.  Kids that are really bright quick learners etc. get bored and in a lot of cases start acting up.  I know because I was one of those kids.  Many of these kids then go on to underachieve in middle and high school because their initial experiences left them bored and as a result often totally disinterested in school. Fortunately my parents saw what was happening and moved me to a private school where I was challenged at or above the grade level I was in at the time.  That is the only thing that kept me from being a delinquent. Yes parents can provide support and should but when your child is bored at school there is only so much you can do to help with that. Occasionally you will get lucky and have a teacher that will challenge your kid in class but if not then what? All the enrichment camps and afterschool activities will not make up for the fact that your kid is bored for 6-8 hours per day in school and whips through their homework in a flash or takes all night because they are so bored they can't stand it.  I believe that parents should send their kids to the school the best fits the needs of the child at the time."
TRUE,Benedikt seems to make an argument which compels me to understand she is both an idiot and a socialist. The author of this fawning endorsement suggests even more about Ms Wong - who is the bigger fool the fool that leads or the fool that follows. A big reason that parents don't put their kids in public schools is that public schools are forced to strive towards mediocrity in an effort to be inclusive.  This comes because public schools are run by the Department of Education which is part of a government which demands equality of outcomes not opportunity. Private schools were formed largely BECAUSE parents who wanted more for their kids could not effect changes in the system. Add to that the behavior problems which must be tolerated the acquiescence of school/parental authority to empower politically protected social groups the fact that public schools often practice indoctrination into political/social views to which many parents are opposed and an unwillingness to recognize and honor the value of hard work and achievement...it is no wonder parents with resources opt out of public schools...despite the fact they are forced to continue to pay for them through their taxes. The answer is not for people putting their kids into private schools to be demonized or perhaps even forced back into public schools but to provide a voucher system which will enable every parent to opt out if they want. 	
TRUE,Hmmm.... Lets see here.  Should I send my kids to school where they can learn NOT how to READ WRITE SPELL do MATH SCIENCEHISTORY but learn how to think the way the Liberal federal government wants them too.  The hell with do they know how to read write etc. The question is do you agree with the homosexual agenda do you 5th graders know how to put on a condom Christianity is evil but don't hurt the sweet people of Isam's feeling because after all they are part of the religion of peace. So lets see I have a choice of sending my kids to a private school; or better yet of homeschooling them and raising intelligent indivuals who can think for themselves and make intelligent decisions when they become adults or I can send them to public schools and play a role in raising more federal libtard zombies who question nothing and can carry on the torch of the last two generations of people destroying this once great country. I guess I choose to be a bad person and go with private schooling. YOU WANT TO FIX THE PATHETIC PUBLIC SCHOOLS.... GET THE FEDERAL GOVERNMENT OUT OF THE EDUCATION PROCESS.
TRUE,The advantage of private school is simple my money pays for my daughter to be surrounded by like-minded teachers and parents who all want the same thing for their children a top notch education.  The teachers and administrators are all held accountable and not beholden to a system that is more concerned with keeping people employed per student spending and providing free breakfast and lunch.  It blows my mind to see a public school student with a cell phone but the parents can't afford a box of Cheerios and a ham sandwich. Teachers in private school make a fraction of what teachers make in public schools.  I know exactly what is spent per student the check I just wrote. 	
TRUE,The problem with this argument is that she's making an unstated assumption.  She is suggesting that public schools are even a good thing.  I don't have time to articulate all the reasons I believe this is a false assumption but suffice it to say that it's the parents' responsibility to educate their children not the government's. 	
FALSE,I believe that it's all about location. I am from a small town and the public school system here is wonderful. Both of my children will graduate with 15 - 21 hours of college credit. Then there is the school system that is only 20 minutes away from my town where my husband and I lived before we had children it is not the best. They do not offer the same type of classes nor do they push the children to be better. If I stilled lived in that school system my children would be in private schools. But we can not always just blame the schools for the way our children learn. We must look at ourselves such as are we involved in our children's education these teachers only have them for a short period of time we as parents must extend their education beyond what is being taught in the schools public or private. Remember our children's education started the day we conceived them. It is our responsibility as parents to continue that through out their lives we cannot always rely on others.
TRUE,This person failed to mention the most important reason to send your kids to a private college is for your children to gain an advantage over other children. If everyone was givien the same education there would be more competition. Parents have every right to send their kids wherever they want. 	
FALSE,"From a single parent who does not send her child to a private school.  Note	"" There are reasons why I would if I could and there are reasons why I wouldn't.  But that's not why I'm posting this 'comment'... 1. To label all parents as 'bad' for sending their kids to a private school is simply put prejudice.  2.  Not all parents that send their children to a private school have the same agenda (hidden or open).  I see/know of some who genuinely feel that a private school will give their child a better chance at a better career.  There are others that I see/know of that appear to feel it puts them in a classier category.  3.  I know many people who have gone to public schools and became very successful in there career and I know many people who have gone to private schools that haven't been so succesful. 4.  What would happen if EVERYONE wanted to and could send their kids to a private school??  Private schools would be like public schools?  Would we remove the entire 'public school' system build more smaller schools w/ smaller classes?  What? 5.  How a child turns out in attitude career common sense intelligence etc....  Depends only some on the school...  A bigger part of it is reliant on the PARENTS and what they teach them at home! Also on the childs natural ability and desire to learn.  You can lead a horse to water but you can't make it drink.  Doesn't matter if you are educated publicly or privately in the end the child makes his/her own choice starting with what they've learned at home.     If a child is pushed too hard many times when they are set free they fail simply because they chose to finally enjoy the relief from the pressures they had at home.  They choose to begin living their childhood that they never had.  If a child isn't pushed hard enough they don't learn the value of working hard at something.  Really...  There's no perfect parenting no perfect education system.  HAPPY MIDDLE seems to be a good working system for many things. Educate Love Discipline and teach your children to RESPECT.  Everything else will eventually fall into place from there.    Parents as a whole need to stop judging and analyzing eachother and eachother's children.  Stop judging based on what school they or their kid went to.  Stop judging based on the success of their schools athletic successes.  Stop teaching their children to compete and instead teach them to work together.  Start teaching them equality.  Start teaching them by leading good examples themselves. """
TRUE,I make many sacrifices to send my kids to a Catholic school because I want God to be involved in their learning.  Besides that if all the private schools closed and all children were required to go to public schools wouldn't they get overrun with more kids than they could handle while bringing in the same amount of money?  I believe I pay the same taxes for the public school system even though I do not use it. 	
FALSE,If everyone followed her advise the public school system would be overrun and would collapse because all those new students wouldn't come with any additional funding unless of course the government raised taxes.  Then we would be bad people for causing everyone's taxes to go up.  Can't win I guess. 	
FALSE,Obama sends his kids to private school!	
TRUE,"There are some kids who thrive in public schools and some kids thrive in private schools. Some kids would not be able to handle the work load of a private school. One of the biggest differences is that public schools teach to a test and want the children to make the school system look good. Private schools challenge the kids to make the child look good thus making them look good. The public school systems are so big that some very bright kids fall through the cracks because they do not ""fit the mold"". I know I have one of each. 	"
TRUE,When the school is crappy because administration cares more about the money going into their pockets and less about the kids actually getting an education there isn't much parents can do.  They re-route tax dollars to themselves.  Happens all the time. In addition I don't like the liberal slant to everthing that is taught in public school.  I like knowing I have a say is what my children are learning. No parent would be able to change that in public school unless they are trying to get the school to be more liberal. 	
TRUE,"The ability for a parent to change a system is minimal. I could have afforded to send my child to private school--I sent her to public school knowing that I probably could overcome the system could save my money and could more easily afford to send her to college. Would I do it again? NO.   One is classified by the public school as one of the following	"" mentally ill a """"helicopter"""" parent a troublemaker. Schools don't want to work with parents. If one gets together with a group of parents to make things better--that group will probably dissolve quickly due to the school administration siding with the more minor members of the group giving their children the first and best of the goodies to get them to disrupt and help to dissolve the parental membership.   I disagree with this article--the best thing individually is to vote with one's feet by pulling the kids out of the schools and either putting them into private schools or home-schooling. There is too much administration in most systems--and those people make so danged much money (more than the POTUS or a Congress member) that they aren't about to play fair or work with parents. No--one has to just leave. It's the only real way to affect change--as they lose money for every student that they lose.   Just homeschool if you can't afford private schools--changing public schools is a Quixotian effort. """
TRUE,My wife and I live in a very expensive suburb. We pay very high taxes most of which are allocated to an adequate school system that is monetarily driven by a broken system designed to teach children the answers to the questions  not how they derive at them.  As such there is pressure on the schools  to meet the GPA standards that there states put on the schools that they have forgotten why the children are there in the first place. Every other week we hear stories about another child that has died from an overdose of heroin and how it has become an epidemic in the school systems. I am sorry but we are forced through our property taxes to support a system that we do not believe works and shows no sign of improving. We also incur the additional cost associate with sending our child to a school we feel confident will give her what she need to be successful in life. So I say Allison Benedikt treat the cause not the system. I continue to monetarily support a broken system that I can not even take advantage the so called benefits of because it does not give my child the adequate tools she will need to be successful in life. I in good conscience could not ask anyone else to through good money after bad as you suggest that we all do. 	
FALSE,This woman is an idiot.	
FALSE,WHO IS THIS PERSON and does she have any kids???!!!! I'm curious to know if she sent them to public school?? 	
TRUE,Parents deserve the right to choose the education for their children without being judged for it.  I grew up in private schools for a variety of reasons and it has helped me to succeed in ways that I may not have been able to if I had attended the public schools in my area.  My parents were involved parents who dutifully paid their taxes supporting the public school system while also paying my tuition.  They are far from bad parents and anyone suggesting otherwise is at best close minded and judgmental. 	
TRUE,What a joke !!! First of all those of us who send our children to private schools are also paying for the public schools at the same time through our property taxes. Is we choose to send our children to a different  more expensive school in order to provide them with a better education So be it.  The Public School System is a mess in many districts and it's not the responsibility of the parent to sacrifice their child's education in order to keep that failing system going.  My personal experience with the public schools in many districts is that they teach to the lowest common denominator. The disruptive child gets more attention and takes away from the time spent on the rest of the class. In the private school system the administration is more able to deal with the difficult student even if that mean expelling them from the school.  Most people who send their children to private schools would prefer to save the money and go public... if only that system could provide a first class education. The point of view that those of us who pay for a private education are some how contributing to the failing public system is just crazy 	
TRUE,My child's education will not go into a holding pattern while public schools wait and try to legislate change. When I can afford better education and still pay property tax for public school why wouldn't I do that? My kid is in private school and I'm very pleased with the standards and exceptional educational value there. 	
FALSE,"So why don't the parents of the kids currently at crappy schools fix the problem?  Why do they have to wait for me or parents like me to come along and fix the problems they have been ignoring?    The writer should be encouraging more home owners to send their kids to private schools.  The money towards education will still be received via property taxes it just will not be utilized by the tax payers' kids. It is basically free money to the district at the expense of ""bad parents"". 	"
TRUE,"I am a product of Catholic schools. But when I went they were free. So it was not a place for people who could afford them but rather a place where you would learn your religion along with math history English science etc. But I lived in an integrated neighborhood in all sorts of ways (color religion nationality etc.) and so many of my neighbors attended public schools. Many people from both backgrounds have succeeded. I think it had far more to do with what each of us put into school. Yes I think I had great teachers. But my friends claimed that they did too and I believe them.   Over the years what I noticed was the big difference is that the public schools have become far too dependent on school boards. If left to the teachers I think things would go well. But in states like PA and NJ school districts are very small and it is fairly easy to get elected on some hot button issue rather than an overall view of education. Be honest many people run for school boards which pay nothing. What is in it for them. Sadly in far too many cases they do get some say on who gets contracts with the school. If you do not believe there are kickbacks then I suspect that my arguments will not convince you. But to get elected they have to please the parents who are notoriously not objective with regard to their own children. When I was in school if our parents complained they would have been told ""fine send him somewhere else we have a waiting list."" My parents trusted the sisters and brothers who taught us to know more about educating their son than they did (just as they trusted our doctor to know more about what was good for my health). Unfortunately now that Catholic schools are charging tuition in many cases they are falling into the same trap that the public schools faced some time ago.   Our graduate schools are the envy of the world. Why do so many people send their children here? But this is not so for our lower levels. Why is that? Could it be that our university teachers are much more free with what they can teach? They do not face the interference brought on by having to please so many board members helicopter parents etc. They are free to just teach. The charter schools are making a move this way. But they are also not as free.   From what I can see most teachers are very good and want to help children. How about we give them a chance. When I hear the rhetoric by people like Christie who want to fire teachers as if that would solve the problem I get very upset. If they have the power to fire teachers they will not fire because of incompetence they will fire older teachers and hire inexperienced ones merely to save money. If people faced these problems more honestly they would be a lot easier to solve. 	"
FALSE,Unbelievable......This lady is an absolute idiot.  You cannot expect a broken system to change just like we cannot expect the government to live within a budget.  This was shown in the last election when the makers were outnumbered by the takers.  We live in an entitlement society at present perpetuated by our current administration.  The change we are making by pulling our kids out of public schools is exactly the message that needs to get sent.  To whomever wrote this stupid article.....Better to be silent and thought a fool than to speak and remove all doubt.  You have just succeeded in the latter....... congratulations. 	
TRUE,"There is no reason whatsoever to support public schools; the are dysfunctional training grounds for life on the Government Plantation. Property owners should demand property taxes paid in the past back for the historic and ongoing failure of public schools. Local and state officials should be ashamed to show their faces in public. ""Everything run by the fed.gov is failure ..."" -Doktor Thomas 2002.  The journalism on MSN is some of the poorest in the Nation. That speaks clearly about the quality of the school system they love."
TRUE,"Wow!  I don't often weigh in on articles but seriously???  This is such a narrow-minded thought process.  I have two children one went to public school (finished) the other is attending Catholic school (9th grade).    They are 5 years apart and their personalities couldn't be more different .  We did send my older son to Catholic School as well and it was disaster (he was miserable there it had nothing to do with education but personality).  My younger son thrives there.   The reason behind sending my children to Catholic school was for Religious reasons and having it stated that is a ""less compelling"" reason is an argument I won't get into right now.  I say the final decision for most of us is based on what is best for our children whether it be educational resources the need for smaller class room size or simply the ""family like"" atmosphere in most private schools that allows our children to thrive.   In actuality the parents who send their children to private school should be thanked as if every private school student went to public schools there is no way that local governments could handle the influx.  You think the school system needs revamping now? Let that happen and then see what mess we wind up with!    And just as a side-bar most of us who send our children to private school are not rich we make sacrifices to do so."
FALSE,If a kindly person had imprisoned the Powell children against their will and refused to provide them education or the freedom to participate in society as they wished it would have been a dramatic case of kidnapping that the Post would have reported extensively. Editorials would have been written. Legislators would be outraged. What is the difference here? Why is it allowable for parents to emulate the Taliban and keep their children in ignorant servitude but not strangers? 	
TRUE,Total and complete BS. My son was tossed around public school written off as a bad kid because he has high function autism and bipolar disorder. Only when he started a private school did he learn and grow mentally emotionally and socially. Public school does need a full and complete do over but don't tisk parents that make a conscious decision to send there kid to private school. Most parents that try to make a diff are not heard. I was one of them. I had to involve the state and district physiatrist just to get results on proper schooling. I got lucky I had one person in my son's school admin on my side most single parents don't get squat for help from the schools. Usually the school admin try to blame the parent for not being involved enough when all the parent is trying to do is make sure their kids get proper education! 	
TRUE,I completely agree with the author in fact I have been saying the same thing for years.   I also feel that tax breaks for private school tuition should not be allowed.  We all need to support our public schools as it benefits everyone.  The argument that public schools are poorly run and lacking in spite of increasing taxes is a copout.  A child's education is a joint effort especially these days.  We can't rely only on the teachers and administrators to supply that.  It does also require parental participation at home at school and on the school boards.  And like it or not the people most willing and able to do that often decide to send their children to private school because it is easier. That said I also have strong feelings about tenure and teacher burnout.  But the more we take away from public schools the worse things will get. 	
FALSE,"This writer is absolutely tyrannical and ignorant. So basically what she is saying is that she has decided that public education is the way to go for EVERYONE! Hello!!!! How about moving yourself out of the FIDEL CASTRO philosophy and into our wonderful 21 century democratic AMERICA! There are a million gazillion different children with all types of learning styles and exceptionalities. What works for 10 might not work for 50 obviously! Furthermore if the parents have the financial mean (i.e. they worked their tails off to provide a certain standard of living for themselves and their children) then they are more then entitled to do as they wish with their hard earned money. Who the heck does she think she is????? I don't particularly care for regular private schools as many have an elitist air about them but I am a Christian and would love to one day be able to provide a Christian education for my son. It is my right to choose whichever education I deem to be best for my child. This writer is insane quite frankly to be labeling parents of private school children as ""bad."" Seems to me the only bad amoral and unGodly person is herself."
TRUE,When public schools bring God Prayer and the Bible back into the schools then families will support the school system. The public school are in the mess they are in because they took God Prayer and the Bible out of the schools. 	
FALSE,"Oh and most private schools have had a successful ""No Child Left Behind"" policy for many many years. It's called required parental involvement 	"
FALSE,Alas I am too old to have children in school but my daughter is a school teacher.  I think it is alright to send your children to a private school but it is not the solution to the education problem we face.  The deterioration of the home is the root of the problem.  Good parents rich or poor are the North Star for the child and his education.  By good parents I mean those who have a strong moral code  read good books themselves and leave them out so that their children see what they read.  A discussion of the day at the dinner table after grace has been said and affection shown between mom and dad and parent to child. Love requires rules.  Love your children and require obedience.  Does wonders. 	
TRUE,In the area which I live the private school are a lot of money you can get just as good an education (if not better) in the public schools.  So why go!!!  Keeping up with the Joneses for a lot of folks there are also religions reasons as well as legacy.  Other then that there is not reason to sent your childern to a private school! 	
TRUE,I spend a good portion of my income on private (i.e. Christian) school it is my religious belief and MY RIGHT. My kids have never been to Disneyland/world or Hawaii nor do they have smart phones and such. As other people already commented we are indeed supporting the public schools by paying taxes and extending the life of the facilities and equipment by NOT using it.  The HUGE difference already pointed out is that in private schools it is a majority group of parents who totally invest in their children in every aspect. There are lots of great parents who send their awesome kids to public schools but many public schools unilaterally have to deal with the kids who basic needs of hygiene food sleep clean clothes and even some TLC are not being met despite the governments  many safety nets. And it shouldn't be the teachers job to fill in those gaps.  Therein les he discrepancy.  Does it really matter to the author of the article that my (and other private schools) turns out a few Bible thumping do-gooders in the world? 	
TRUE,Do you seriously think the answer is that simple?  I had my child in public schools for K-3rd grade.  He has learning difficulties and I spent a good part of my work day emailing calling and begging the school to do what had been agreed and contracting to for him.  It was about as successful as beating my head up against the wall.  We moved him - at great financial expense - to a private school that specializes in his learning difficulties ... not because we wanted to but because we had exhausted everything else short of suing the school system. Allison Benedikt needs to pull her head out of the clouds and come back down to earth where the real people live and struggle with the failing school systems.  Do I want to keep my child in private school costing a small fortune?  NO but I want to give him every advantage possible to succeed.   Now on the other hand I believe I should get a voucher for the private school for the money the school system logs on their website that they pay for each child - since I still have to pay taxes!
FALSE,I feel that a fundamental difficulty in any expansive right by parents to determine a child's education or upbringing is that it can easily become a right AGAINST the child. This article throws that conflict into sharp relief. 	
TRUE,Actually there is very little a parent can personally do to change or improve a school. Can we hire or fire teachers? Can we set the curriculum? Private schools are businesses and the parents and their children are their customers. Like any business that has competition you are going to try to offer the best to attract more customers. My son has Aspergers Syndrom and if I could afford a private school for him that would cater to his needs; you bet I'd ditch the public school system. In a heartbeat. 	
TRUE,"I have been a fan of the public school system for a long time but I finally left the public school system this year (after a 9 year commitment) becauseI realized no matter how involved I became how much money I raised how many PTA boards I ran how many enrichment programs I sponsored how many school board meetings I attended I could not fix the system.  The problem goes beyond the quality of the children attending or parental involvement.  In California there are 47-50 kids in a middle school classroom (38 in elementary school) an unyeilding beaurocracy too much focus on state test results a lack of critical thinking skills and huge budget cuts resulting in the elimination of arts sports enrichment programs etc.   Your writer fails to identify ""how"" exactly the return of the private school parent and child to the public school system is going to solve these problems. Enlighten me!"
TRUE,The constructive focus to the problem is to get the Public School Boards along with the PTA's and  the school communities actively participating in a crusade to improve each school.   Market forces at play people would pay more for what they want/need.   Our kids education is the single most important investment in our lives.   Of course we all would rather avoid the extra expense.   But if we feel that our kids need better education than the one given in Public Schools we will pay for a private school. Elevate the performance of Public Education and you'll see less people inclined to pay for private schools...    You want more support for Public Schools ???   Like anything else...   First you create the product and if the customers want it the demand for it rises...   Simple as that 	
FALSE,SO FAR I HAVE NOT NOTICED PEOPLE THAT SEND THERE KIDS TO PUBLIC SCHOOL REALLY GETTING A CHOICE IN WHAT IS TAUGHT THERE. MANY COMPAINE ABOUT IT AND TRY BUT ARE KURBED BY LAW MAKERS AND SPECIAL INTEREST GROUPS THAT ARE SMALL BUT HAVE THE MONEY SO ARGUMENT IS NULL AND VOID 	
TRUE,"The argument that sending your kids to private school is bad parenting is nonsensical. I bothers me that Allison Benedikt (I suppose and intelligent woman) makes the statement and it further bothers me that this article says her argument is""compelling."" She argues that if parents who opt to send their kids to private schools sent their children to public the schools the schools would change. That's a foolish idea. How many parents are there have their kids in public schools that wish the school system was different. The answer is probably most. The problem with her argument is that she blames fearful and frustrated parents that remove their children from a ridged and ineffective school system for the problem.Problems in the schools systems are not the parents fault it's the systems fault. What are parents to do when Unions refuse to correct or fire ineffective school teachers because they have tenure and are protected by unions. What are parents to do when school boards respond for the calls for reform with the formation of yet another useless committee that will investigate the matter and make recommendations that are never put into effect. If millions of frustrated parents cannot change the system what makes you think a few others can. Your argument is stupid. and for the author of this article to call it compelling is sad. 	"
TRUE,"I feel my education was a perfect balance.  Private through 8th grade then public HS.  This idea looks logical on a Macro level sure... but it would take at least a couple generations before it paid off. Parents today can shell out some cash and skip the ""Reform Period"" by going private.  Private schools = better education? Not necessarily but it typically has a stronger sense of community and common morals among families.  If you don't want the liberals corrupting your child with issues such as mandatory acceptance of homosexuality private schools are the only way to go. It's not that I was taught that it was wrong it was never a topic that was brought up. We were taught tolerance and acceptance. Its just in public schools they force acceptance almost to a point where it is encouraged.  That is what is wrong. They have a Gay Straight Alliance club but if someone were to form a Straight Straight Alliance club they would be demonized and labeled as ""intolerant"" which is complete BS.  The people who are demanding ""Tolerance"" are the biggest hypocrites of them all. All of this is avoided at most private schools."
