TEXT,LABEL
246 Private schools usually offer smaller classrooms and generally provide better facilities for students.,PREMISE
426 The usual argument for private schools is that they have the freedom to offer any curriculum that they choose and the freedom to hire or fire teachers who can teach effectively.,PREMISE
750 Public schools receive money from federal and state governments and are obligated to do whatever the state and national governments say. This has the effect of treating all students the same and teaching them the same things despite the fact that every student is unique and not all students fit into the same categories.,PREMISE
970 Private schools do not receive money from the federal or state governments so they have significantly more freedom in the types of courses to offer the types of teachers they hire,PREMISE
1332 Since private schools compete with each other to gain students they have a strong incentive to hire good teachers and offer good courses. If a private school is not teaching its students well enough its graduation rate,PREMISE
1529 Private schools that compete with each other for students will be forced to find the best teachers available and will be able to offer flexibility that meets each individual’s educational needs.,PREMISE
1633 Additionally private schools are not encumbered by national teacher’s unions or political correctness.,PREMISE
1789 A private school can choose to create a new curriculum for auto mechanics if it wants to and doesn’t need to ask the government for permission or funding.,PREMISE
353 My problem is when a parent doesn't put the effort in to socialize the kids they are in too narrow of a group of friends and not allowed any friends out side of that group.,PREMISE
704 I think that as a parent you really have to commit to x amount of hours a day HAVE to be designated for school and it is really easy to be like Well we'll get back on track tomorrow.,PREMISE
1114 Aside from the fact that I just could not ensure they would get the proper education they deserve for themselves the only other con that I can see w/ homeschooling though is the socialization skills. I know there are other ways around it but to me,PREMISE
421 It is very costly but I believe that the two things you can give your children are a good education and lots of love.,PREMISE
210 I simply don't have the desire or patience to be THAT present. Maybe that makes me awful but I cannot and will not be everything to them 24/7.,PREMISE
243 Imo it's not healthy for anyone.,PREMISE
418 Student who study in the private sector actually pay a fair amount of fees to do so and I believe that the students actually get let off for a lot more than anyone would in a public school. And its all because of the money.,PREMISE
627 In a private school a student being expelled or suspended is not just one student out the door its the rest of that students schooling life fees gone. Whereas in a public school,PREMISE
98 Most private schools are nothing more than religious indoctrination what difference does it make?,PREMISE
200 The public education system has not failed it's got to deal with things that no private school does.,PREMISE
560 The only reason most private schools show good numbers is because they can completely ignore all the problem students.,PREMISE
822 At present intensive and focused teaching in a segregated classroom is more likely to result in acquisition of functional skills particularly where learning experiences incorporate real-world exposure.,PREMISE
947 The level of differentiated instruction required to develop some functional skills is not possible in mainstream classrooms.,PREMISE
1039 School and classroom design has not evolved and this has stagnated the inclusion movement.,PREMISE
1294 The reality is students with special needs are a small percentage of the population and cannot drive a fundamental shift in education.,PREMISE
380 The resources teacher (their aid) can't sit by there side and give them the help and attention they need due to confidentiality.,PREMISE
591 The students can opt out of their accomodations and they do to save face further,PREMISE
811 Not surpirsingly the worst behavior problems are lower potential and high potential students. SO while the lower performing student has an aid that high performing student is bored to tears and on a behavioral rampage.,PREMISE
783 Having multiple inclusion kids in a classroom can slow a class down. Even with aides a teacher often has to slow down and/or pause the lesson to address certain disruptive behaviors (saw this in my dcs' class last year which had multiple inclusion students,PREMISE
1163 The reg. classroom teacher who often is not special ed certified has his/her resources & abilities stretched to try to accommodate the special needs in their class. Often,PREMISE
1532 As wonderful as it is that students want to help take care of the inclusion students calming down another student means that the child doing that is taking time away from his/her own learning not the mention the initial distraction that the outburst created. The fact of the matter is that doing so (calming down a student) is not their job or their responsibility.,PREMISE
305 My opinion is that it needs to be done far more judiciously than it is done now- if six exceptional children are put in my class that is the equivalent of putting an entire special ed classroom into my regular class.,PREMISE
512 I personally feel like these kids are shortchanged- some of them are good kids who need an adult close by and able to give more focused attention. In a class of 30+ this isn't going to happen consistently.,PREMISE
759 And some of the ones who come to me have legally imposed modifications some of which have little or no bearing on what I teach so I am not allowed to handle my class in a way I think it should be done. That impairs my efficiency as an educator.,PREMISE
940 Also some have so many modifications that for all intents and purposes they are merely taking a special ed class whose physical location just happens to be in a regular classroom.,PREMISE
416 I agree too that although labels are scary for Parents with them,PREMISE
629 the government seem to think that making special needs kids go to mainstream will improve people's attitudes...it doesn't in my experience...they only did it to save money,PREMISE
1012 One secondary school had a great system with a unit attached with a high ratio of TA's to children. The kids intergrated into the lessons they were able to and had lessons within the unit. They were able to mix with their peers of all abilities at break times. Those with physical disabilitys but no additiona learning needs were fully intergrated into the class but because of the inclusive nature and an excellent senco adaptations could be made e.g IT provision in every lesson access to a scribe,PREMISE
411 BUT teaching in a class of 35 without support was silly. A TA once a week in my lessons for an sutistic boy was NO GOOD. A TA once a week for a severly ADHD boy who became violent was NO GOOD.,PREMISE
478 Many didn't speak at all had extremely challenging behavior and needed to access the curriculum in a very different way to how they would in a mainstream setting.,PREMISE
778 Their needs can be far better met in a specialist school with specialist teachers and resources. No offended intended to teachers in mainstream settings-I just think it's a lot to ask when they may have a class of 30+ children with completely different needs to consider and limited training in SEN.,PREMISE
1186 The pupils would spend the majority of the time in the inclusion classroom but spend a few lessons a week in a mainstream class (with a known teaching assistant). They usually went in for sessions like Art where the difference in ability is less obvious. This worked really well.,PREMISE
988 In a TEACH magazine article about his new book Adelman says inclusion of students with disabilities benefits entire student bodies by teaching kids about diversity in the real world and helping them develop empathy.,PREMISE
1147 “Friends must learn to accept one another’s limitations and flaws and to complement one another’s weaknesses by contributing their strengths” Adelman wrote.,PREMISE
1265 “Friends also quickly learn that superficial differences are far less important than shared values trust and humor.”,PREMISE
2518 The philosophy involves bringing support services to the child within the classroom instead of taking the student to the services and stipulates only that the child will benefit from being in the classroom.,PREMISE
3302 In a blog for Yahoo! Clayton writes that the real motivator behind downsizing special education classrooms by mainstreaming students with disabilities into general education classes is a desire to save money not an effort to do what’s best for students with disabilities.,PREMISE
3770 The cost for specialized services to children with disabilities far outweighs the cost of mainstreaming them into regular classrooms where they are unlikely to receive the specialized services they needClayton wrote. She compares the push toward mainstreaming students from special education classes to the 1980s movement to downsize mental health institutes which resulted in an increase in homelessness because individuals could no long receive needed supports.,PREMISE
1922 He has no behaviour problems and no physical demands that will affect other students in the classroom.,PREMISE
2210 I do believe that all students have the right to a good education and although this child is at a low academic level he still participates in class when prompted and the other students in the class still communicate and play with him even though he is significantly behind academically.,PREMISE
2428 If this child was to be in a special school/support unit the social skills he has now would be diminished and he may be at an even lower level than he is now as there are more interruptions than in a mainstream class.,PREMISE
2567 He still has one on one time with the special education teacher and is receiving great help from his class teacher now and from his peers.,PREMISE
685 Parents might think their child is not emotionally ready to leave home or not socially or academically adept.,PREMISE
822 Some parents are even delaying schooling to give their children a competitive advantage in sports or to delay admission age to college.,PREMISE
2322 A study conducted by the National Bureau of Economic Research in 2011 said that starting kindergarten one year late substantially reduces the probability of repeating the third grade and meaningfully increases in tenth grade math and reading scores. Effects are highest for low income students and males. Alternately estimates suggest that entering kindergarten early may also have detrimental effect on future outcomes.,PREMISE
3508 Gibb still thinks she made the right choice not only because her son was emotionally immature but also because she did not want him to join high school or college at a very young age. If he's older he won't be easily manipulated into drug use and malpractices like this. He might feel more confident dealing with older students,PREMISE
3888 They sometimes are not ready to leave home at the age of five and the separation anxiety will impact them for a long time.,PREMISE
417 Around third grade everything evens out and I see it with all the kids – they are all doing what they are supposed to be doing when I look at both my sons and the rest of their classes.,PREMISE
864 If all the others are graduating high school at 17why does he need to be there until he's 18? His whole life is delayed by a year. That's not a favour in my opinion.,PREMISE
526 I can certainly understand it if the parents feel the kid isn't ready but what I'm hearing a lot of in our area is parents (particularly of boys) doing it because they feel it will make their kid the class leader or the best in sports (which is ridiculous IMHO).,PREMISE
1392 Personally I'm not sending my kids to school to play sports. I'm sending them there to learn. Plus from my own sports experience,PREMISE
708 If she was down one grade it wouldn't make much difference socially since she is SO far off but she would be further ahead with academics totally bored,PREMISE
839 I don't necessarily think that social skills or academics should be a sole deciding factor when figuring out when to start school.,PREMISE
124 If a young five is already reading and doing basic math they can continue to develop those skills at home for another year.,PREMISE
257 She may be advanced academically but kindy is full day and she is just not ready for that maturity-wise.,PREMISE
276 She was fineshe's in 2nd now and fine and every few months the difference between her and her peers gets smaller and smaller and smaller. Until Poof! its gone.,PREMISE
257 His confidence has improved so much being in a big kid school and being able to easily do all the work.,PREMISE
380 If he'd stayed in preschool it would have been another year of being the bad kid who couldn't play or socialize properly.,PREMISE
156 I think putting a 4 year old on kindergarten is more about the parents need to prove how superior their child is than it is about what is best for the child,PREMISE
307 Or more likely it's a low to middle income parent,PREMISE
68 My kids would be bored to tears in Kindergarten if we waited a year.,PREMISE
269 I can't imagine tossing them into PreK again for another year. They would be so bored. So bored!,PREMISE
494 I honestly made my decision because I had a choice and I just did not feel right personally about sending my DS to Kindergarten at age 4.,PREMISE
985 I did not wait to send DS because I wanted him to have an edge over anyone. Age has nothing to do with ability and if he were the type who would struggle he would struggle regardless of when he started school. I do not compare my children with other people's children. I do what is best for my children and assume other parents do what is best for their children.,PREMISE
443 they will grow up they will mature.,PREMISE
493 Studies show the practice (when common) has socioeconomic repurcissions down the line and can increase the HS drop out rate for lower-income kids who were not themselves redshirted as well as other disadvangates economically for society.,PREMISE
64 You honestly cannot tell the difference in the ages of the kids.,PREMISE
731 Every single solitary teacher I've spoken to about this says that any differential based upon age pretty much disappears by the time the child is in 3rd grade.,PREMISE
966 Well last night I caught 60 Minutes' rebroadcast of Redshirting - Holding kids back from kindergarten which I had missed back in March and I was,PREMISE
399 There are numerous studies on why people homeschool and a significant portion of the reasons boil down to wanted to avoid having my children subjected to opinions values,PREMISE
1608 Dr. Densmore doesn’t believe that holding kids back from kindergarten entry is the total solution. It isn’t necessarily better to have kindergarten classes full of 6- and 7-year-olds.,PREMISE
2815 And some studies indicate that children who are redshirted also have higher use of special education services in elementary school and higher rates of behavioral problems in adolescence. This may be because the children who parents initially thought were immature and in need of an additional year where actually exhibiting early symptoms of a larger problem and could have benefited from early intervention.,PREMISE
290 The gap then continues to get wider due to confidence issues. The gap is even wider with boys vs girls because of maturity levels.,PREMISE
419 There have been a lot of studies that show people born later in the year (March) are more successful in life due to the age gap.,PREMISE
549 He would have been bored going over the same things and not getting challenged.,PREMISE
1211 too often parents are doing it because it's the done thing now not because they have any sense that it will actually benefit their child; someone said it was a good idea,PREMISE
2810 i have not found one study that shows any tangible benefit to redshirting and yes i have looked,PREMISE
3132 there's no academic advantage to keeping your kid out of school for an extra year if all you do is put them in some kind of kiddie college or if you won't or can't teach them on your own.,PREMISE
220 There are some great studies coming out of Canada and are even being tried in some U.S. schools. The data indicates that children born Jan.-April outperform both physically and academically than their peers born May-Dec.,PREMISE
549 These kids need to be prepared for the 21st centuary global economy by being enrolled in a local second language immersion kindergarden as soon as they can enroll. This is because language acquisition therories tell us that there is a window of opportunity in which the child learns that first language normally. After this period the brain becomes slowly less plastic and by the time the child reaches adolescence,PREMISE
402 And I never said that I think all homeschoolers are like the Duggars or all socially awkward just that the overall School experience to me is very important for development of all children and to me,PREMISE
583 I worry some about her going off to college at age 17but the idea of a gap year at 17 to engage in a rewarding volunteer experience sounds better to me than an extra year spent in preschool would have been.,PREMISE
3445 Here’s another thing: A bored Ryan is trouble waiting to happen. I cannot imagine him spending a year not moving forward with his learning. He enjoys his preschool activities but if he had to do everything over again I envision lots of fussing about going to school. Mornings would be ugly.,PREMISE
1018 Now I am extremely confident and star in theatre performances school choiram going to take ABRSM Grade 7 for Piano,PREMISE
881 Many parents find the variety of choices and lesson plans that can be used for homeschooling overwhelming. Since there are no laid out plans for teaching homeschooling can be a great deal of work for parents and occasionally confusing for children. Also,PREMISE
1337 Children who are homeschooled can lack the social interaction gained by having classmates. This can be difficult for children as they can be socially isolated unless parents create their own social groups through sports extracurricular activities or religious organizations. The value of learning how to get along with others and develop social skills that will be needed throughout life is an important part of the education experience.,PREMISE
1742 Finances can be difficult for families when children are homeschooled. With one parent teaching children in the comfort of your own home the other is left to be sole breadwinner and that can place a burden on a family's budget. Many schools also provide a free lunch to students in order to aid families during this tough economic time something that cannot be offered while homeschooling.,PREMISE
2142 Children are isolated from differences in race ethnicity age and culture when being homeschooled. This can cause children to not experience as much about society and those different from them as they would in a public or private school setting. Experiences are left out of childhood that could have been gained through attendance at school in a multicultural classroom.,PREMISE
437 I can't help wondering though what the fallout is likely to be in terms of their ability to socialise with other kids. Whatever home schooling does for you intellectually,PREMISE
625 40% of them were fantastic and had obviously had superb parenting and a grounded education with lots of input from a variety of educators and people. They went on to do very well.,PREMISE
724 Badman's recommendations would change what home education means to us – a positive and successful part of our family life – into an ongoing battle with the state.,PREMISE
2598 More and more parents are choosing to home educate because the school system fails their children.,PREMISE
2795 There is widespread complaint among parents that children are tested too young and too often teaching them only to pass tests so that civil servants can compile ultimately meaningless statistics.,PREMISE
257 I once read admittedly in a pro-home-ed publication that a child,PREMISE
688 OTOH one does read and hear about people who withdraw children from school because they have some dispute with the school about discipline (school tries to parents object) or because the school has failed to address bullying concerns.,PREMISE
438 What this is about is when a child is being abused by parents teachers notice and they report it. So some parents take their children out of school and abuse them so they do not get caught.,PREMISE
853 Just because the vast majority of home educators are good loving and decent parents cannot mean that the few children at risk *must* be ignored to give you all privacy.,PREMISE
614 You don't need school for this since this can be provided by a properly functioning community of friends and relations. People were able to learn social skills long before there were schools. What schools actually promote of course,PREMISE
799 Home schooling on the other hand promotes independence,PREMISE
347 Or you could stop being so selfish to the child and send it out into the world so it can learn the importance of society and how to ineract with it... an education is often only useful if you know how to work with people using it.,PREMISE
163 The trouble is home schooling can be a cover for all sorts of undesirable stuff.,PREMISE
681 I know one home-educated kid. His mum doesn't send him to school because she worries he'll get bullied. Actually he's much bigger than most kids so it seems unlikely. As far as I can tell the education he receives at home is pretty minimal - nothing like what you'd get in school. I think it's a desperate shame - the poor kid is being deprived of an education and the opportunity to mix with other children.,PREMISE
129 Ours will be that the State Education system is totally ruined due to many years of being systematically abused by left-wingers.,PREMISE
450 These same children go to school where they could be introduced to bullying and drugs and have their education ruined by undisciplined uncontrolable,PREMISE
852 If they survive all this lot they can be brainwashed into embracing multiculturalism diversity man-made climate change and sex education,PREMISE
219 I don't want to be the hate figure here but home schooling is probably always going to be the subject of some suspicion purely because any possible abuse wouldn't be able to be reported by any other pupils or teachers.,PREMISE
3666 And if the answer to that is Maybe but those children are still alivethen consider this: an estimated 16 children per year commit suicide because of problems at school.,BACKING
647 My 8yr-old is already enjoying our sessions with basic physics and chemistry textbooks books which are generally used at the start of secondary school. He's interested now so we cover the subject now and he'll learn it much quicker because of that interest.,BACKING
1407 We've even done addition and subtraction exercises on a flight home from a holiday before now and in a Parliamentary committee room one evening so you can see we're all quite flexible about learning.,BACKING
100 I was home educated from aged 10 onwards; my parents were the most fantastic enthusiastic teachers.,BACKING
875 They removed me from school because school/teachers were teaching me nothing other than ‘you are thick so why bother teaching you’. Their teaching methods no matter how hard I tried to understand just did not work for me. I tried SO hard to understand,BACKING
3311 I’m dyslexic at school I could barely read but after being home schooled my GCSE’s were mainly A’s and B’s and I now have a degree,BACKING
1466 Full disclosure: my wife and I homeschooled our four children through eighth grade and then used a mixture of private Christian high school and additional homeschooling throughout their high school years.,BACKING
765 First may I point out that I am a product of homeschool. I hold two bachelor degrees graduated Magna Cum Laude from a public university,BACKING
1192 It is ironic to say the least that in Dr. Brian Ray’s California studyaround 92 percent of public school superintendents harbors the erroneous notions that homeschooled kids are socially impaired emotionally unstable,BACKING
480 The trend of homeschooling is indeed catching on with growth rate of 7 to 15 percent per year. It is estimated that there are currently two million children coming under the homeschooling program. They are reported to be performing on par with regular schoolchildren at college universities and at work.,BACKING
904 Jessica parent of an only child who wanted to homeschool her son gathered a long list of pros and cons from her interactions with other parents who were homeschooling their children. “I wanted to be sure I was doing the right thing. A school is a place where my only child can be with other children. I didn’t want to deny him that. At the same time,BACKING
1712 “I find the homeschooling system very supportive of the child and his needs” says Mariam mother of a seven year old only child. “My daughter Pat loves science. We do science experiments go on nature walks,BACKING
1903 “The morning rush to catch the school bus…it all seems to belong to some distant world now” smiles Mariam who has been homeschooling her only child for the past two years.,BACKING
2671 “It does not mean no work gets done; only you take a longer time to explore what works for you and your child. Believe me it can be a luxury. I love being with my only child in other capacities than just a mother” adds Mariam. For Zach homeschooling meant greater stability. “We have already moved thrice,BACKING
3610 “Girls I feel are more susceptible to peer pressure,BACKING
4585 “Moving my adolescent into a home schooling program was the best decision ever” beams Julie. “He was frustrated with the early waking hours jibes from his friends about his weight,BACKING
514 If Muslims are required by their religion to pray several (is it 6?) times a day and this space is being allotted so the Muslim youth can practice their religion properly... why is this prayer only being conducted once per week? This timetable would seem in opposition of what their faith demands. I am convinced more satisfaction is gained from the fact that they will be allowed to halfheartedly practice their faith in a public school rather than actually practicing their faith properly an a place of worship.,BACKING
901 Time was the school day started with a prayer and yes,BACKING
123 Fact: Muslims pray five times daily in a way which is not practical in a normal classroom setting.,BACKING
328 Fact: we make other appropriate accommodations for other faith groups. For example Jehovah's Witnesses commonly do not participate in the national anthem because they only recognize the Kingdom of God.,BACKING
434 Religion is basically a gang mentality where people feel they need to belong to a group...,BACKING
728 If my memory serves me correctly there has been plenty of controversy over reciting the Lord's Prayer in schools yet this special status has been given to Muslim students,BACKING
64 There is a time and a place for everything including religion .,BACKING
384 If you want children to pray at school there are plenty of Catholic and other private schools available.,BACKING
366 Children who don't want to pray don't have to and those who do can have their concentration to do so.,BACKING
191 Either there is Religious Freedom or there is not.,BACKING
312 I am a Christian an educator a student and a parent and I have seen too many children like the Powells. As an admissions officer,BACKING
506 i go to a private catholic school and at school we pray three times it not that much and only takes up like 5 minutes total for the whole day,BACKING
14 I'm a teacher.,BACKING
424 “I like the prayer” a tenth-grader named Sinoxolo told me after this morning’s assembly. “It calms me.”,BACKING
2363 Several teachers have voiced their dissatisfaction.,BACKING
2590 A twelfth-grader named Pumela also said she doesn’t care for the school prayer.,BACKING
1436 The Supreme Court said that it violated the establishment clause of the Constitution to have this prayer even though the prayer was a generic prayer.,BACKING
3262 When prayer left the schools it reminded the church that prayer is the Christian’s responsibility and not the governments. It made parents Sunday school teachers and pastors teach the students what prayer really was and it is a lot different than some recited sentences once a day or scenes in the smoking section. It made us rethink what prayer should look like,BACKING
1350 A primary purpose of public education is to shape good citizens.,BACKING
2101 Since prayer was removed from public school classrooms in 1962 we have had a six-fold increase in violent crime our divorce rate has tripled,BACKING
2746 Our nation was founded on the freedom to publicly acknowledge God's existence.,BACKING
323 Me being a young teen in school have witnessed first hand to this,BACKING
1085 Liberals have successfully banished God from the classroom replacing Him with the manmade god of secularism.,BACKING
5706 For proof of thisall one need do is to recall the 2006 shooting spree which occurred in an Amish school in Pennsylvania. Ten girls were shot; five of them died. And this tragedy occurred despite the fact that community-based Amish schools (which are not public schools) conduct morning Bible readings and daily prayers.,BACKING
1432 I am a victim of this latter possibility. Believe me I'm still trying to repair the damage.,BACKING
451 Sorry I can't quote the source but I read some statistics the other day that students who make time each day for some silence (not necessarily religiously related silence and/or prayer,BACKING
560 I believe that there has been case law on the matter in which a teacher was dismissed for putting a Bible on the desk.,BACKING
100 When I was a kid we learned religion in church math reading,BACKING
203 I am going to be starting a single sex school but am not intimidated by this at all as it was not just my parents choice but mine too alot of people I know quite well go there and enjoy it tremendisly.,BACKING
2567 As a boy in a boarding school myself many years ago which was single sex until A levels the arrival of girls in the sixth form was the worst possible distraction to teenage boys about to embark serious exams.,BACKING
124 I teach single sex classes to 7th and 8th grade students IN the Bronx similar to in the article and here is what I've found.,BACKING
1916 A mother of a single-sex educated girl remarked I feel that the single gender environment has given her a level of confidence and informed interest in math and science that she may not have had otherwise.,BACKING
2503 According to researchers Dr. Rebecca Bigler and Dr. Lise Eliot Placing children into classrooms based on their gender and making assumptions about their physiology brains,BACKING
2931 As a part of the campaignthey gathered data on single-sex education programs in 15 states and found that the majority of them were out of compliance with Title IX requirements.,BACKING
142 As someone who went to a same sex school for 8 years I found it lacked the diversity you get in a co-ed environment.,BACKING
88 I can also speak from my experiences as qualified teacher and child psyc.,BACKING
414 Research is quite clear about this.,BACKING
456 Most of the people I have spoken to who have attended an all-girls school would have chosen to go co-ed had they been given another chance. I myself went to a co-ed and am so glad I was able to – I only had a few close female friends because I was way more comfortable hanging out with the boys – I just preferred playing sport during breaks than gossiping about what happened over the weekend. The girls in my year just had entirely different interests.,BACKING
30 I went to an all boys school –,BACKING
780 Btw I work at a co-ed school at the moment and the kids there get on just fine.,BACKING
398 I went to co-ed schools from kindergarten until the end of 9th grade. I switched to an all-girls school in the 10th grade and stayed until I finished high school.,BACKING
774 The major thing was that I always felt like the presence of boys would have made the girls far less bitchy (as they did in my co-ed school experiences).,BACKING
2362 The girls at my all-girls school got drugs from the boys they knew (all outside of school of course as it was an all-girls school). I didn't know one person who did drugs at my co-ed high school,BACKING
122 When I was teaching Intro Psych in SW Virginia in some of community colleges and local colleges I ran into the same thing.,BACKING
433 The unhealthiest social situations I was ever in were an all-boys school and military training.,BACKING
996 My observations of women who were products of girls schools is that they do not have the same preparation that women who are products of coed schools do. One friend of mine a product of a girl's high school had to take remedial courses so that she could satisfactorily take college level science course.,BACKING
271 I am a scientist and I believe in data over anecdote yet I experienced the beneficial effects of single-sex education myself. After co-ed public high school and a freshman year at a co-ed university I transferred to a women's college and the difference was astonishing.,BACKING
952 I went to school with boys but somehow I managed to see myself as a human being and to retain higher goals than being pretty.,BACKING
54 I attended a single sex high school some 40 years ago.,BACKING
2128 I took this attitude with me into high school a building that sat next to an all-boys' school. Some of my classes were coed. The boys came over for European history and drama classes where I always positioned myself in the front row,BACKING
2059 Social scientists have found that labeling and separating students based on almost any characteristic (e.g. sex eye color,BACKING
1654 From my own experience I can vouch for the truth of the previous statement. I had classmates in high school that flourished in an all-girls setting by allowing themselves to say and do things they wouldn't have done in the company of boys. I,BACKING
3725 Perhaps that is why girls at my high school were so confident in their work there were no boys to do better and perhaps this is why women are always found to do better in single-sex school environments.,BACKING
3398 In an article called bluntly “The Pseudoscience of Single-Sex Schooling,BACKING
972 As a kid I experienced both single-sex and coeducational schools. My public elementary school was coed of course and then I had six years of boys-only junior and senior high school.,BACKING
35 I went to both public and private.,BACKING
109 As a parent that sent her son to private schools I feel this is totally wrong for her to make this judgment.,BACKING
624 Also I know that I could have home-schooling my children because I have a very high level of education,BACKING
1254 My three sons graduated from a very good high school in Worcester County in Maryland and the three of them attended excellent universities. My second son whom graduated from MIT,BACKING
1670 From the students I taught that were home-schooling only one was exceptional brilliant he got a very high score in the SAT,BACKING
206 My children and I all went to public schools.,BACKING
1182 When I went to the schools about my children I was treated like an interloper and talked down to as if I was beneath them.,BACKING
461 We did without so we could send our kids to Catholic school.  I helped paint classrooms and wash windows.  My husband helped update plumbing.  Other parents did landscaping waxed floors supervised recess,BACKING
45 I taught in public high schools for 15 years.,BACKING
846 Parents had a stake in their public schools when they were neighborhood schools.  Neighborhood schools were community gathering places where parentskids and teachers all came together and all knew each other.  My high school graduating class had fewer than 50 seniors,BACKING
1368 At the Tech school where I taught seniors once had five hours of shop class in the trade they came there to learn.  Then those who ran public education decreed that every child should have a college-prep curriculum.  When I left that school seniors were lucky to have two hours of shop; the rest of the time they spent taking courses for which they had no need desire or use.,BACKING
623 This nation was founded under God (the pledge of allegiance). Look at all the references to God in our nations capital. The inscriptions on the Lincoln Memorial states this nation under God shall have a new freedom At the very top of the Washington monument are the words praise be to God The inscription on  the Jefferson Memorial God who gives us life gives us liberty. When the President gives his State of the Union address,BACKING
193 My wife and I are both school teachers. I worked in the public system and she worked in the Catholic school system in our area. We are also far from rich.,BACKING
91 First of all let me say my children attend a private school.,BACKING
535 Mine went to Public in Florida in Kindergarten and 1st and were coloring all day and playing computer gamesand 1/2 the class did not speak English in the same class! Hence,BACKING
141 I went to public schools I thrived in public schools - my mom MADE me go to public schools.  I was even a public school high school teacher!,BACKING
536 I went to a crappy high school.  this was 1970.  Nobody seemed to care what we did.  There were knife fights and drugs all over.  There was no guidance from any of the teachers and my guidance counselor was a joke.  He seem surprised that I was even going to the University and not the local Junior College to learn a trade and gave me no advise how to achieve it.  In the University I found out what they didn't teach me in high school and I was behind much of the first year.  I graduated and went back and got an MBA.,BACKING
411 My decision was based solely on those points as found by our exhaustive research of what was available to us in our area.,BACKING
378 My Parents could barley afford to send my sister and I to private school.  Every year we would by used uniforms and used books whenever possible.  We took sack lunches and cut cost where ever possible. When we moved to an areas with better schools we would go to public schools or magnet schools. We scrapped by then and now my sister and I have been pretty successful in life.,BACKING
624 When we both got to college we were ahead of the game with AP credits and CLEP tests.,BACKING
1062 I can not tell you how many times I have come across teachers with over inflated egos.  They think they are a parent and saving the world of their students when really they are incapable of passing on any amount of knowledge.,BACKING
446 When the average $$ amount spent on educating a child is around $12k and it costs $40k+ to house a prisoner then that is where one of the problems lies.,BACKING
70 Correction...worked hard and made sacrifices to afford PRIVATE school.,BACKING
516 My son went to Columbus Public Schools in Columbus Ohio and they treated him and myself badly. I was constantly in the school and very involved in his education. It made no difference. They didn't want my help or my commitment to the school.  I moved to the suburbs and the education in our suburban public schools are good the teachers were better and they appreciated my involvement.,BACKING
181 I've had my children in parochial school switched to public and now a charter school.  Our family switched back to the charter school after doing exactly what the writer suggested.,BACKING
286 I am a product of private school vs the rather run down public school around the corner from where I grew up. I later worked in an after school science program in public schools. I can attest that if I went to these schools I would not have been there to test these kids after school.,BACKING
51 I have students in both private and public schools.,BACKING
167 I am a police officer and work part time at a private school and the attitude there is totally different.,BACKING
212 I was sent to private schools my first 7 of years of schooling. It went great as far as academics and learning. Then I was switched to public schooling in a better district and my grades went from A's to D's.,BACKING
250 In fact many middle class and even lower income folks use private education for their children.,BACKING
1099 By the way I taught in the public schools for over twenty-five tears. I retired because I could no longer stand seeing children who desperately wanted to learn being thwarted by disruptive hoodlums.,BACKING
1457 Look at the world achievement rankings of our young people.  We are not number one in any single category.  We are a second rate nation when it comes to education and while were' at it we aren't exactly a shinning example of  exemplary medicine either.,BACKING
1143 In six years of going into schools to talk to children I have only been hit once. A fourth grader in the public system punched me in the back. He got sent to the officeand was out in 10 minutes,BACKING
1750 I have seen in the public system where a principal would give candy to the children that act up to not do it again. This fool was reinforcing bad behavior.,BACKING
165 People sending their kids to private schools and homeschooling actual helps the public schools. These parents are paying for public schools as well with tax dollars.,BACKING
124 I have five Daughters and they all went to private schools and everyone of them have a degree and now have good paying jobs.,BACKING
371 As a responsible rational moral human being,BACKING
116 I am in no way Wealthy however I chose to send my children to private school that has a religion based background.,BACKING
238 My 10 year old is in a private school. This will be her second year. In public school she was the only Caucasian kid in her class in third grade. And she always said the Mexican kids was really mean to her. This was a small town in Texas.,BACKING
522 The father doesn't appear very well educated since he doesn't seem to have steady employment other than being a handyman of some sort. That's nice I suppose. And his wife appears to be so cowed she doesn't speak for herself.,BACKING
929 Everyone I know went to public school and on to college. We didn't feel unprepared.,BACKING
39 Tried hard to change the public system.,BACKING
434 my granddaughter just graduated from public school with a 4. grade average. she asked me what time it was once and I quarter after two she had no idea what that meant. she thinks 26% for a credit card is a good deal and had no idea what nuclear energy is  she has no idea of how the federal government works or even whos in it. ask her where electricity comes from and she points to the wall. shes not stupid shes just not educated,BACKING
286 I send my son to a Catholic School and last year I saw what they were doing. Far better than when I was at that grade and far better than the local public school.,BACKING
422 There are many parents who attend my church who send their children to public schools to attain essential knowledge that they will need to find a job or go on to college. They also ensure that their children are trained in the Christian faith.,BACKING
548 I know because I was one of those kids.,BACKING
880 Fortunately my parents saw what was happening and moved me to a private school where I was challenged at or above the grade level I was in at the time.,BACKING
587 Every other week we hear stories about another child that has died from an overdose of heroin and how it has become an epidemic in the school systems.,BACKING
1012 Most people who send their children to private schools would prefer to save the money and go public... if only that system could provide a first class education.,BACKING
85 I feel my education was a perfect balance.  Private through 8th grade then public HS.,BACKING
288 I have always been involved in my children's education in the public school. I am a teacher myself and I give 100% of me everyday to my students but unfortunately where my kids go to school they don't.,BACKING
1169 I remember when I went to public school and it just seemed that the teachers cared about more than their yearly raises and making sure the school got enough money each year from the government.,BACKING
