361,"@globalnews So let me see if I understand. The vaccine is reported to be effective for about 6 months (after both doses). But, if we're getting our 2nd dose 4 mos. after the 1st, how long will the vaccine be effective? Is it 6 mos from the 2nd dose or 6 mos. from the 1st. ""NACI says"" what?"
362,"Army Dining Facilities, Gym Asking Soldiers to Present Vaccine Card Before Entering https://t.co/DzAcQYGrCl"
363,"Isn’t the COVID vaccine rushed?

No. Years saved because:

- Vaccine developed based on pre-existing SARS research

- 1000s enrolled quickly since COVID was widespread

- Manufacturing sped up due to govt. funding

- Fast track approvals

We didn’t cut corners; we cut the crap!"
364,"Press leak: ""Vaccine passports to be required everywhere""

Public: ""That's awful.""

Government: ""Vaccine passports to be required everywhere except pubs.""

Public: ""Thank god! We were expecting vaccine passports everywhere.""

You're being manipulated and falling for it every time"
365,#AstraZeneca gaslighting us because they purchased 100m of the AZ so we don’t get a choice even though other countries have stopped this vaccine for under 55’s ... &amp;other countries cared about their population more while our govt denied link! #MHRA @HouseofCommons @BBCNewsnight
366,"""WHO urges against vaccine passports, even for international travel.""
https://t.co/hVYvqHjnnA"
367,All Boilermakers are encouraged to get a COVID-19 vaccine. Together we will take every small step to #ProtectPurdue.  https://t.co/RL17WV5szs
368,"JUST IN: COVID-19 vaccine pre-registration opens tomorrow for those 50+ in high-risk neighbourhoods ID'd by the province, including the following in WR: Vanier/Rockway, Country Hills, Alpine/Laurentian, Victoria Hills/Cherry Hill and Shades Mills."
369,Who decides that a bureaucrat needs a vaccine and a normal delivery boy does not ?  : Shri @Pawankhera
370,@B52Malmet Just heard my Wisconsin trumper brother cancelled his vaccine appointment.  Covidiots.
371,"Backstory: I was consulted on this decision by the Americans.  

They believe Canada delaying vaccine doses by 4 months is cheating.  They see Canada teeming with variants and cutting corners on vaccination—and they are right.  

I agree with the US decision. https://t.co/bdurll8JXU"
372,"NACI has just posted their report on a 4 month dosing interval

They say ``in the context of limited COVID-19 vaccine supply`` provinces should continue to wait 4 months for a 2nd shot, to maximize the number of people who get a first shot #cdnpoli 

https://t.co/ReHJg9ufhh https://t.co/29BksthY0i https://t.co/N1lEiSGfBh"
373,@QuancyClayborne I am more angry that they are getting the vaccine ahead of those who played by the rules.
374,"The US has ruled out vaccine passports. 

Are you listening, UK?"
375,"Scaling up #COVID19 vaccine production, investing in primary care, &amp; prioritizing health &amp; social protection are so… https://t.co/Kr2zXLdUjl"
376,"Imran Khan exposed: Pak govt investing in aircraft for VVIPs rather than buying COVID vaccine for poor.

#Pakistan
#PakExposed #ImranKhan 
 https://t.co/NZevp9STG3"
377,"Mikey is a resident at @Exodus_Place who got his COVID-19 vaccine. He says you should get the vaccine and wants you to know that you don’t have to be nervous. It is simple and easy, and the shot is not painful. https://t.co/M9TwMny8E8"
378,"We grew up getting vaccines required to do sports and go to school. 99% of parents had no issue with required vaccines. But now it's suddenly dystopian to require vaccines?

What changed? Vaccine data, or new internet disinformation and faux conservatism? Hint: not the former."
379,"@BriDehlinger @FirstInFlight80 @kaitlancollins Here's why your conclusion is wrong:  If we have data that says that six months out of vaccination the vaccine is still effective, then there  is no need for a booster that early. Wait for sufficient data before giving boosters."
380,"@cmcahall @BillBillyb02 Vaccines are mandatory in the military. This vaccine wasn't approved by the FDA through normal processes and that's why it is voluntary. 

I see this changing in the future. You can't refuse vaccines in the military once they are approved and declared mission critical."
381,The actor delivered a damning critique of anti-vaccine campaigners and urged people to “go get the freakin’” vaccine. https://t.co/bRIwyQB21p
382,anyway very grateful that i can book my vaccine this morning
383,#Odisha Health and Family Welfare Minister Naba Kishore Das writes to Union Health Minister Dr Harsh Vardhan seeking 25 lakh doses of #CovidVaccine. Over 600 centres were closed in the state today due to shortage of vaccine. @Siba_TNIE @NewIndianXpress https://t.co/I64Cz1dEk3
384,"UPMC just announced they have 12 thousand doses of J&amp;J vaccine.
You must call 833-676-1995. You must register! Call now please"
385,"like Andy Murray it's now definitely the AZ vaccine not the Oxford one.  

.... I of course chose the Durham one of my own volition."
386,AMEN TO THAT BROTHER. I live in a red state that doesn't really enforce CDC Guidelines - and while I'll admit I've walked in in a pinch with out my mask - I'm going to feel alot better with this vaccine https://t.co/A9wG1MhrOh
387,Governments own figures show you are more likely to be seriously injured by the vaccine than covid if you’re under 30. This needs to be the end of coercion and passports completely. This doesn’t even consider the long term effects https://t.co/1RphWHotW7
388,"Professor Van Tam weighs up the risk:

 He says that older people are less likely to have blood clots, and there is a greater benefit for them to have the vaccine.

 He adds, 'we don't want it to result in a loss of vaccine confidence' urging people to have their second dose"
389,EMA is listing unusual blood clots with low platelets as a side effect of the AstraZeneca Covid vaccine https://t.co/8secDhP8DN 1/n
390,"For those vaccinated with Sputnik-V in Pakistan, did you get a Lot no. and Batch No. for the vaccine administered to you?"
391,"""WHO urges against vaccine passports, even for international travel.""
https://t.co/hVYvqHjnnA"
392,"“PRAC will be imposing on AstraZeneca, the manufacturer of the vaccine, a number of studies to ensure that we get robust data to further evaluate this safety issue”, says Arlett:"
393,"@goodguysch @RckyMtnBckpckr @WGRZ_SteveBrown @JoshAllenQB I'm not sure what this has to do with people getting a vaccine. 
Get it. Don't get it. Whatever."
394,@Carlos_S01 Grandmother struck by cross-town bus weeks after receiving vaccine. Seriously?
395,"1 person dies in Kenya after taking AstraZeneca Covid-19 vaccine. 279 had adverse effects and 7 others were severe, Pharmacy and Poisons board says"
396,"#AstraZeneca Again, main @EMA_News message by Emer Cooke: ""This vaccine has proven to be highly effective: it prevents severe disease and hospitalisation and it is saving lives."""
397,hey besties today i'm getting my first vaccine shot!!!!!! finally!!!!!!!!!!
398,"Maharashtra Govt should not play politics over vaccination. Here are the facts: Total number of COVID vaccine supplied to State till date
- 1,06,19,190 ; 
Consumption - 90,53,523 (of which 6% wastage - over 5L) 
Vaccine in pipeline - 7,43,280. Dosage available - nearly 23 lakhs"
399,"NEW: Fox News obtained emails sent between “60 Minutes” &amp; DeSantis’ office, who urged CBS to interview FL Dem Jared Moskowitz abt the vaccine rollout. A producer wrote “we appreciate his perspective.”

Moskowitz told them the Publix story was “bullshit.”

https://t.co/Q4ua32Ogh2"
400,i get my covid vaccine friday. 
401,"Vaccine hesitancy remains one of the key challenges for the U.S. providers. Learn more about how a 50-plus hospital system is using AI to help understand and analyze Covid-19 vaccine hesitancy:

https://t.co/eJaCfp9TsD

#healthtech #healthcare #AI"
402,"@SkyNews Chances of blood clots from AstraZeneca vaccine 1 in 4 million.

Chances of blood clots from contraceptive pill 1 in 2500.

What was your point?"
403,Congress didn't decide who gets polio vaccine and who doesn't. Congress gave polio vaccine uniformly all across the country.
404,"Our friends from @RosemanUHS are administering the single-dose Janssen (Johnson &amp; Johnson) vaccine to anyone 18+ at East Valley Family Services (1830 E. Sahara Ave., Ste. 110) tomorrow, April 7, from 9 a.m. until 12:30 p.m. Please set an appointment at https://t.co/Dvn9bIBnLd"
405,"Communicating this type of rare level of risk and how we detect evidence for it is extremely hard anyway without sensationalising it

Basically, we do not know if 1 death in 1,000,000 vaccines is a result of the vaccine itself + what does 1,000,000 risk mean to people anyway? https://t.co/LNEYy6UhmS"
406,"My line isn't vaccine passports, it was masks.

We wouldn't be at vaccine passports if you'd all drawn the line at masks."
407,"Im crossing the border in June but I’m still not allowed my vaccine? 

Come onnnn come oonnnn you know you wanna give me the vaccine you know you wanna come onnn"
408,@DPJHodges UK Chair of Vaccine Group : We are NOT advising a stop to any vaccination for any individual in any age group ....
409,"AstraZeneca vaccine having issues but you don't see people going ""I knew those Oxford folk couldn't be trusted"""
410,@HeyTammyBruce I just got my second COVID vaccine at a community center in Hartford.  Guess what - photo I’d required.  Hundreds of people - didn’t seem to be a single person that had an issue with that.
411,"As Vice Chair of the Assembly Privacy Committee, I'm drafting legislation to stop the madness of vaccine passports before it starts."
412,"Holy shit.

A new HIV vaccine with a 97% antibody response rate in phase I human trials.  It is based on the Moderna's COVID vaccine. 

https://t.co/WMQzRBkKXh"
413,This covid vaccine research might help us get HIV up outta here too. Oh the things you can do when science is funded well.
414,"My parents are getting their vaccine on Friday!!! 

Raising your parents and fussing at them like they did to you when you were a kid really works!!! Lol https://t.co/FZ28v2ekhY"
415,"By tomorrow, India would have vaccinated more people with the first dose of COVID19 vaccine, than the entire population of Germany, the most populated European country. 

Still a long way to go, but appreciate the fact that India has the fastest vaccination system in the world."
416,"Friend of mine has a proposal and solution via international org locally to distribute vaccine in Kenya to the last mile (villager) corner to corner. Can you imagine, guys in Govt not excited about this? They block, ask rude questions and want to know tunaeza kula nini? "
417,"Breaking News: A biotech firm with Covid vaccine manufacturing deals worth hundreds of millions of dollars has yet to produce a usable dose. Last week, the company said up to 15 million Johnson &amp; Johnson doses from its Baltimore plant had to be scrapped. https://t.co/LCoFn2veCx"
418,@JohnDWalke Rage Against the Vaccine
419,"Biden moves deadline for all US adults to be eligible for #COVIDvaccine to April 19
https://t.co/SymNdd9GaJ"
420,"@SkyNews @BorisJohnson @AstraZeneca
 I've had my 1st dose of the AstraZeneca (52) &amp; I was happy to have my 2nd. But why's it now ok to give it to a woman in her 50's but not to a 18 or 25 year old?! Are they off loading this vaccine on to the older generation &amp; if so why?! #concerning"
421,"A novel vaccine approach to prevent #HIV, successfully stimulated the production of rare immune cells needed to generate antibodies against HIV. 
This study sets the stage for additional clinical trials with the long-term goal of creating an effective HIV vaccine. 
#MedTwitter https://t.co/DsHcsxPLgj"
422,"I've not spent all my kids lives bringing them up, keeping them safe and from harms way to then hand them over to the state and let them pump them full of an experimental vaccine for an illness that won't even affect them, i would of failed as a parent if i did"
423,"Under 30s should be offered an alternative coronavirus vaccine to the Oxford/AstraZeneca when an alternative is available, Professor Wei Shen Lim, COVID-19 Chair for JCVI, has said. https://t.co/JIOTS7FhOo"
424,"EMA’s safety committee (#PRAC) has concluded its review of very rare cases of unusual blood clots with AstraZeneca #COVID19 vaccine. 
https://t.co/WGsfRP8PTo https://t.co/aeyzK3bfxd"
425,"The Moderna vaccine will start being deployed in England in the middle of this month, JVT says"
426,@nypost Are you sure it didn't get vaccine???
427,"You say:

""The MHRA is *not* recommending age restrictions in COVID-19 Vaccine AstraZeneca vaccine use.""

But the recommendation of an alternative preference for the under 30s is an age restriction in all but name.

Please don't mislead. https://t.co/KEoaGTRVBN"
428,"NEW: Fox News obtained emails sent between “60 Minutes” &amp; DeSantis’ office, who urged CBS to interview FL Dem Jared Moskowitz abt the vaccine rollout. A producer wrote “we appreciate his perspective.”

Moskowitz told them the Publix story was “bullshit.”

https://t.co/Q4ua32Ogh2"
429,"I'm gonna be honest, I wouldn't get the Oxford-AstraZeneca vaccine"
430,"people will say ""oh i love the vaccine"" and then only get it once or twice"
431,More Albertans will be eligible for the vaccine tomorrow. See the full thread from @shandro for details. #ableg https://t.co/Nut66lbV7E
432,"Red Alert no. 10 brought to you by @tri_continental looks at the need for a people’s vaccine as nearly 3 million people have been reportedly killed by COVID19 &amp; over 128 million people infected, many with lasting health issues. 
#VaccineForAll #StopMedicalApartheid https://t.co/duYoZmK709"
433,Everybody outraged about the idea of a vaccine passport should consider that actual passports also create societal hierarchies and deny people freedom of movement !!
434,"@kakape It is of key importance that @EMA_News please provide frequency of #VIPIT per age and sex in the UK , only country with a big n of vaccinations in &gt; and &lt; 65 y.o. We need clear &amp; transparent data to generate true confidence on the @AstraZeneca vaccine"
435,"BREAKING: Under 30s in the UK will be offered Moderna or Pfizer vaccine instead of AstraZeneca where possible, due to the very rare risk of blood clots."
436,AstraZeneca’s COVID-19 vaccine: EMA finds possible link to very rare cases of unusual blood clots with low blood platelets | European Medicines Agency https://t.co/hSDXo8wjYw via @EMA_News
437,@BBCHughPym If I were a female aged 30 then not sure as rare as blood clots are ( 4 in a million) that I would take the AZ vaccine now until more is known. Think the Europeans are even more risk averse ie AZ only in under 55s
438,"Chaotic release of vaccine information this afternoon. 

A major public health announcement briefed to selected  journalists, who ran with the story before the press conference which was called to announce the change."
439,"Maharashtra Govt should not play politics over vaccination. Here are the facts: Total number of COVID vaccine supplied to State till date
- 1,06,19,190 ; 
Consumption - 90,53,523 (of which 6% wastage - over 5L) 
Vaccine in pipeline - 7,43,280. Dosage available - nearly 23 lakhs"
440,"Members of the mosque have helped those in need by distributing food hampers as well as providing counselling and advice to those struggling.
 
The Mosque was also the first to hold a pop-up vaccine centre in Haringey to encourage those reluctant to be vaccinated to come forward. https://t.co/SL7IIq8KgP"
441,"Why was there no strategy or planning put into the logistics of the vaccine programme? Why is there both extremely high wastage &amp; an acute shortage of vaccines? Perhaps PM Modi should focus more on running the country than running for elections. 
#VaccinateEveryIndian https://t.co/J8uBl5ICJh"
442, BREAKING:  Covid-19 is far far far far more likely to cause blood clots than the AZ vaccine - UK vaccine regulator
443,@SueHampshire1 @SimonPearson961 My friend had a stroke after the Pfizer vaccine. Doctor said unrelated. My other friend had a pulmonary embolism a week after his vaccine - Doctor said it was long covid.
444,"@sienna_rothery To clarify, I’m thanking @sienna_rothery for the vaccine - we wouldn’t have it without her hard work"
445,Where’s the vaccine for the virus of wokeness ?
446,The United Kingdom's drug regulator says the AstraZeneca vaccine has huge benefits but people under 30 will be offered another product due to a rare blood clot risk. https://t.co/iRVSuJ14hw
447,"Hy Vee: https://t.co/gpBPJj729d 1/6 
Albia, 52531 
Algona, 50511 
Atlantic, 50022 
Bettendorf, 52722 
Bloomfield Clinic, 52537 
Burlington #2, 52601 
Cedar Rapids Drugstore #1, 52404
posted @ 4/7 10:03:52"
448,BREAKING - Drug regulator of the European Union finds link between #AstraZeneca vaccine and blood clots (Reuters)
449,@vivekanandg @OfficeofUT he has made such huge money to stand in queue for vaccine!!
450,"When the polio vaccine dropped in 1955 people lined up to get it, &amp; we were 2 years away from artificial satellites. Now in 2021 we carry external world-brains in our pockets &amp; there’s robots on Mars and idiots think the COVID vaccine is full of wizard poison."
451,"Imagine yourself being the owner of Bharat Biotech, after months of being slammed for being poor quality of vaccine suddenly people are expecting to roll out dosages of 100 Million per month. If you had resources to set up such production would you?"
452,"“Our domestic-production issues in particular—every flavor of government has had a chance to correct that over 20 years and hasn’t done it,”

https://t.co/R94z6wQXL2"
453,Wow! Professor Jonathan Van Tam is now giving a press briefing on the AstraZeneca vaccine without a single Union flag anywhere to be seen. That’s pretty daring of him.
454,A close acquaintance of mine died from COVID on Sunday. What saddens me about her death is that she was offered the vaccine but refused because she wanted to see how others reacted.
455,"@malini_aisola @bsindia @sohinidastweets @das_seed @Teensthack @epigiri @jebujohn @RemaNagarajan @kakape @AnantBhan @sanjaynagral Do we have any data that what is the percentage of people who have been administered single or double dose of vaccine and are getting infected with covid, ends up hospitalizations."
456,"Hy Vee: https://t.co/gpBPJj729d 2/6 
Centerville, 52544 
Cherokee Clinic, 51012 
Clarinda, 51632 
Columbus Junction Clinic, 52738 
Corning Clinic, 50841 
Corydon Mainstreet, 50060
posted @ 4/7 10:03:49"
457,@Dec905 @si6669999 Don't get the vaccine. You're 30. Not 80.
458,doing Scott Steiner math to figure out what kind of stuff I can be safe doing after getting the vaccine
459,"Please rate the extent to which you agree or disagree with the following statement: ""All this conflicting information about COVID-19 vaccines make me less likely to seek out a vaccine."" 
Disagree 51% Neither 26%  Agree 23% . Last thing we needed now is rise in vaccine hesitancy ."
460,"NO : we will not be normalised into adherence thanks. We will scrap masks, scrap social distancing, refuse vaccine passports, and demand our full freedoms back. https://t.co/cF7aoD8hVK"
461,"Lockdowns, mask mandates, and proposed vaccine passports have never been about containing the virus. 

They’re a strategic power play by the far left to gain more control."
462,What was the need to export all those doses of vaccine for publicity and image building purposes at the cost of Indian citizens not getting vaccinated? Imagine if this had happened under the Manmohan Singh led UPA. https://t.co/w3OyHDYAp5
463,"New Q&amp;A with @LawrenceGostin, @cohenprof, and Jana Shaw about their @jama_current Viewpoint on digital health passes for #COVID19 immunization: https://t.co/Nvnay7tkx2 @UpstateNews @oneillinstitute @Harvard_Law"
464,"The public are against vaccine passports.
Industry is against vaccine passports.

There is literally no one except a handful of notable fascists calling for this.

So one must ask, where is the apparent “political pressure” coming from? Who is our government really answerable to?"
465,"Astra Zeneca vaccine related blood clots are exceedingly rare and mostly occur in women under 40.....SO MEH.
Otherwise safe (unless you’re a woman under 40."
466,The UK medical regulator has recommended that under 30s be offered an alternative #COVID19 vaccine to the AstraZeneca one. https://t.co/3hTVCWSzII
467,"Sabine Straus, PRAC Chair: “Although most of the cases occurred in people under 60 years and in women, due to different ways the vaccine in being use in different countries, the #PRAC did not conclude that age and gender were clear risk factors for these very rare side effects.”"
468,"Take home: risk of a serious harm due to the AZ vaccine is around 1 in 91,000 (20-29) and 1 in 125,000 (30-39) based on current data. 

The benefit/harm ratio alters based on prevalence of SARS-CoV-2. With low prevalence, the risk/benefit ratio moves. Makes sense, right? https://t.co/LcCsbdzU0X"
469,My son Pallava is 25 years old. He has Downs Syndrome. He has suffered from a near fatal respiratory failure a few years ago. Does he want the vaccine or does he need it? https://t.co/zG5wuIa2t1
470,"MHRA AstraZeneca vaccine advice:

Pregnant women should discuss the risk and benefits with a doctor.

People with history of blood disorders should only have the jab when benefits outweigh risks.

Anyone who has had clots should not have second dose.

https://t.co/WIsLu10Zrg https://t.co/s1dn2SSfwz"
471,@kreggly Vaccine procurement and administration is our bottle neck. If we had the vaccination rate of other countries we’d be done already. We only have 36M people. Only fraction of that can get it (over 16) and some may not want to or can’t. We fudged it from the top down.
472,"The chance of getting blood clots after the AstraZeneca vaccine are about the same, according to some estimates, as the chance of getting struck by lightning over the course of a year and a bit. In other words, extremely, extremely low."
473,"Pres. Biden: ""The virus is spreading because we have too many people who see the end in sight, think we're at the finish line.""

""Let me be deadly earnest with you: we aren't at the finish line...We're still in a life and death race against this virus."" https://t.co/2AIn67dXzZ https://t.co/n1xBTBDZbw"
474,“adults under 30 should be offered an alternative vaccine instead of the AstraZeneca jab if there is one available” https://t.co/S69Z20F9AW
475,"Breaking News: A biotech firm with Covid vaccine manufacturing deals worth hundreds of millions of dollars has yet to produce a usable dose. Last week, the company said up to 15 million Johnson &amp; Johnson doses from its Baltimore plant had to be scrapped. https://t.co/LCoFn2veCx"
476,"Founded by WHO &amp; partners, the #COVAX initiative for equitable global access to #COVID19 vaccines has enabled millions of doses of the vaccine to be distributed to almost 100 participating countries around the world.
 
#VaccinEquity is  to ending the pandemic.
 
#WorldHealthDay https://t.co/sVZVJRfG16"
477,"@ProjectBluto You’re also encouraged to download a CDC app on which you can report any side effects immediately. I reported an adverse reaction to a vaccine in my past- it was really a very minor reaction in line with expectations for that specific vaccine, but the person took it very serious-"
478,"Doesn't this seem to be doing more harm than good towards getting people vaccinated? I mean, if you're telling them they are still at risk around unvaccinated people then you're not giving them a great incentive to get the vaccine.  cc: @JoeSilverman7 https://t.co/0uRnsgge69"
479,"Canada's NACI is sticking with its recommendation of as long as four months between #COVID19 vaccine doses, although provinces are urged to shorten the interval if supplies allow. Here's their evidence. https://t.co/Qlb0NewEzd"
480,"If Ambani &amp; Adani were in the Vaccine business, Modiji would have already bought enough to Vaccinate every Indian two times by now!"
481,"Both the British and European regulators have confirmed, “The benefits of the AstraZeneca vaccine, far outweigh any of the risks”. There are rare side effects to painkillers. The vaccine is saving lives &amp; people should continue to get the vaccine."
482,"Thanks to the American Rescue Plan, vaccine distribution in Pima County increased by 90%. @RepKirkpatrick and @RepOHalleran tour a vaccine site in Tucson Tuesday. @KOLDNews https://t.co/ZCaNgnRS41"
483,@antiwoke14 @GovMikeDeWine Isn't that the point of a vaccine?
484,"Rare clots possibly linked to AstraZeneca #COVID19 vaccine, EU agency says https://t.co/rYuSDmDaEZ"
485,"*People dying from very rare blood clots after AZ 'jab'. 

*Country after country withdrawing it.

*AZ children's 'vaccine' trial (fucking mental sentence) halted after blood clot risks. 

UK government - ""The advice is to keep taking it.""

iTs AbOuT hEaLTh."
486,Slovakia made it to the international news.  https://t.co/N0RK86dYJb
487,Reminder. The AZ vaccine is safe. The statements by Macron and others wrongly casting doubt on its safety and effectiveness were dangerous. They will have cost lives.
488,To be fair to the vaccine very few things in Britain work for the under 30s
489,"It's only a matter of time before the Vaccine Passports turn into the Mark of the Beast, focus on Jesus! Repent from your sins and believe on HIM only!"
490,EMA pharmacovigilance concludes that the overall benefits of the Astrazeneca vaccine in preventing COVID-19 outweigh the risks of side effects. The link to very rare side effects will remain under close monitoring. https://t.co/XM12tscs7b
491,2 more days until my first vaccine dose :)
492,I get that the government/MHRA want to discourage vaccine hesitancy but being slow to release data on CVST and jumping to early optimistic assessments (which then get downgraded) will surely have the exact opposite effect.
493,The risk of getting a blood clot from AZ vaccine is 4 in a million the lifetime risk of dying in a road accident is 1 in 240. When do we stop driving? #COVID19
494,"PM Modi exported 6 crore COVID vaccines in Feb &amp; March for his own PR

Now India is facing a massive vaccine shortage during COVID's second wave

But PM Modi is neither responsible or accountable or questionable

As always, it's Nehru's fault"
495,"UK’s course correction on the AstraZeneca vaccine #Covishield . Though very very few cases of blood clots compared to the number of vaccines given. 
Here in India we don’t really have an alternative. Very few covaxin doses available #vaccine #covid https://t.co/vDhC3gXGZY"
496,Democrats: let’s ban voter IDs and mandate vaccine passports.
497,Would you drive 51 miles one way for a Pfizer or Moderna vaccine tomorrow?
498,"Vaccine passports for shops. 

So in other words, they lied again. https://t.co/vezdWdnunv"
499,"@StinsonAnalytic @doc_skeptical @AlexBerenson It is certainly too early to draw conclusions about their long-term side effects (or even their long-term efficacy), but I believe we have enough data about their short-term side effects, which is where most of the issues arrise in new vaccines.
 https://t.co/s3CXs4oPxN"
500,@mattutd71 @Eddystone506 The U.K. made its vaccine arrangements under EU regulations - just as any other EU country could have done.
501,"A MESSAGE TO THE VACCINE HESITANT: I went somewhere last night. I took the subway. I didn't wonder if I was gonna die. Not once. There's lots involved in deciding to get the vaccine but this is the bottom line: YOU DON'T THINK YOU'RE GONNA DIE.

Video from MADISON SQUARE GARDEN: https://t.co/loXuCnLVgL"
502,"""Under 30s in the UK should be offered an alternative to Oxford-AstraZeneca vaccine"" ... I'm over 30 and I don't want it either, dealing with terrible heavy nosebleeds with massive blood clots.   https://t.co/gzBGYCSKQ6"
503,"If I was under 30, I’d still be perfectly happy to have the AZ Vaccine.... for those who aren’t happy because of the extremely small (and, as yet, unproven) risk, there are perfectly good alternatives available.  

Bottom line: Get vaccinated. "
504,"@chrischirp 0.0004% chance of blood clots if you take the AZ vaccine 
compared to 3% chance of death from corona virus..
(150K deaths in UK out of 4.4 Mil) 
1% risk of blood clots from the pill or if you get covid:
1.6% stroke
30% Low platelets 
7.8% get PE
11.2% DVT
23% in ICU get clots"
505,Highly deplorable that some state govts are playing propaganda politics to distract attention from their failures. Health Min. Shri @drharshvardhan ji puts the record straight on #COVID management and the vaccine situation in the country. Do read: https://t.co/8VorBDLKpd
506,"Neighbourhoods disproportionately hit by the virus, where the essential workers hail from, are under-served in the vaccination plans. Put another way: The government chose to vaccine rich white folks first. https://t.co/Fnsg07vNTF"
507,"@MollyJongFast That’s a great article. Even if the political donation didn’t influence his decision, the fact remains Publix was the only place to get the vaccine in PB County for some time. And there are no Publix stores in the Glades."
508,"WALGREENS AVAILABILITY: Finding lots of green messages as I check different areas through #Walgreens’ #COVID19 vaccine scheduler. 

As of 7:15, GR, Holland, Kzoo and Bjg Rapids all show availability. 

Registration link —&gt; https://t.co/pqJnY8bWTH https://t.co/VvTuo033dw"
509,i hope the vaccine is cum
510,"Maharashtra Govt should not play politics over vaccination. Here are the facts: Total number of COVID vaccine supplied to State till date
- 1,06,19,190 ; 
Consumption - 90,53,523 (of which 6% wastage - over 5L) 
Vaccine in pipeline - 7,43,280. Dosage available - nearly 23 lakhs"
511,"The chance of getting blood clots after the AstraZeneca vaccine are about the same, according to some estimates, as the chance of getting struck by lightning over the course of a year and a bit. In other words, extremely, extremely low."
512,"A prime example of why sensible people refuse to accept a vaccine without long term side effects data.

We’ve been told time and again the jab is ‘safe’ and ‘passed all the normal checks’. Why, then, are we only learning this now?

#COVID19 #AstraZeneca
https://t.co/49JlCWyzUw"
513,Fascinating slide used by Prof Van Tam at briefing on AZ vaccine - listing benefits and potential harms for each age group - explains decision on offering under 30s a different jab https://t.co/JrZ0o4VMoW
514,Risk/benefit analysis of AZ vaccine by age at low/medium/high exposure risk from Winton Centre as presented at press conference https://t.co/0mimkzQAse
515,"First dose of Pfizer, I’ve never been happier to get a vaccine"
516,"Any plan for vaccine certificates 'could make vaccination mandatory by the back door', the head of the ICCL has claimed. @PatKennyNT
https://t.co/bIEmJVsa7F"
517,"Pres. Biden: ""The virus is spreading because we have too many people who see the end in sight, think we're at the finish line.""

""Let me be deadly earnest with you: we aren't at the finish line...We're still in a life and death race against this virus."" https://t.co/2AIn67dXzZ https://t.co/n1xBTBDZbw"
518,"Please listen to the experts regarding the vaccines. This is a subject which should only be debated between experts. Now they have cast their opinion, let’s listen. 

I’m a doctor but I’m not qualified to offer a view on vaccine safety; I listen to experts. Please do the same."
519,"So, kind of like.... a vaccine passport? https://t.co/e5wpJVuBxo"
520,"Modi gets pleasure when people beg. That's what is happening in the case of vaccine, earlier it was during Demonisation and lockdown , when the poor were begging for help and he gave none."
521,Breaking news: UK health watchdog recommends under 30s use alternative vaccine to AstraZeneca https://t.co/4xvJeQIHYa https://t.co/OBIc8VhtwB
522,Let’s settle this controversial topic  Do you think Boris Johnson should introduce vaccine passports? #VaccinePassport #Vaccine #Coronavirus #BorisJohnson #Politics #Twitter #Polls Please Retweet After Voting! 
523,Why Vaccine Passports Go Against Everything Canada Is Supposed To Stand For https://t.co/0U73TpG60I
524,"Don't call them vaccine passports.

You don't need a passport to go to the pub or the cinema.

Vaccine papers.

They want us to show our vaccine papers if we want to lead a normal life in our own towns and cities. No, no, no."
525,"Today’s announcement from the Ford government absolutely must come with protections for those who can’t stay at home.

Vaccines for essential workers, paid sick days, and on-site testing and vaccine clinics are vital tools to finally break the cycle of rising cases and lockdowns."
526,"Vaccine produced in India - BJP takes credit 

Vaccine supply not for 18 years to 45 years old citizen - State govt. is responsible

Empty promises is what BJP offers every day! 

#VaccinateEveryIndian"
527,"India has surpassed both US and Brazil to bag the number one position with regard to highest new cases, daily. One in seven new cases across the world is that of an Indian.

Despite this fact Modi govt isn't making vaccine available to everyone, Why?

#VaccinateEveryIndian https://t.co/icytDqAKj9"
528,"Leeds United season ticket holder Paul says that if vaccine passports are required for sporting events: “there’s no way on Earth I’ll be going back to Elland Road.”

@iancollinsuk https://t.co/sC8EUCNs4Z"
529,"@JulieOwenMoylan Yes. They really don’t have a sensible choice at the moment so best they continue. 

How many times do we have to go round the “is the AZ vaccine safe? oh yes it is ... oh wait a minute game”. 

Hoping this is last time."
530,"This is wild. Watch Ron DeSantis’s full answer on Publix, Walgreen’s and CVS vaccine distribution and look at the edited cut 60 Minutes used: https://t.co/FqTRgOZS9Z"
531,I don’t think the confidence will be there to take any vaccine.. https://t.co/J0tj6phMui
532,"Today’s announcement from the Ford government absolutely must come with protections for those who can’t stay at home.

Vaccines for essential workers, paid sick days, and on-site testing and vaccine clinics are vital tools to finally break the cycle of rising cases and lockdowns."
533,"MHRA AstraZeneca vaccine advice:

Pregnant women should discuss the risk and benefits with a doctor.

People with history of blood disorders should only have the jab when benefits outweigh risks.

Anyone who has had clots should not have second dose.

https://t.co/WIsLu10Zrg https://t.co/s1dn2SSfwz"
534,"Our Founder and CSO, Sean Tucker PhD., was featured in @NPR discussing Vaxart's platform technology and the potential benefits of our tablet #COVID19 vaccine candidate. Read more: https://t.co/KT8zZD2uRO"
535,The Only Person I Trust To Give Me My Vaccine https://t.co/8AuH2T9bQq
536,"Ontario’s vaccine rollout plan was created for a disease we are no longer treating. 

Variant #COVID is different. 

If we fail to bring the hoses to where the fires are, working age BIPOC and other individuals, in the areas we know, will continue to die."
